id_1,id_2
649,1387
650,813
651,1388
652,1383
653,1385
654,1387
655,660
656,1387
657,1094
658,1047
659,903
660,777
661,1385
662,1387
663,698
664,1387
665,1385
666,1094
667,873
668,1396
669,1385
670,978
671,1047
672,843
673,1383
674,1387
675,692
676,1387
677,1422
678,1362
679,1288
680,1387
681,1388
682,1233
683,1388
684,777
685,746
686,1052
687,1385
688,1385
689,1047
690,1385
691,1387
692,725
693,1362
694,723
695,1383
696,1383
697,1383
698,746
699,720
700,1388
701,1385
702,1383
703,1387
704,1396
705,1027
706,1383
707,1252
708,870
709,1383
710,1387
711,1383
712,1409
713,1385
714,1362
715,875
716,1383
717,1383
718,1014
719,1396
720,1387
721,1387
722,870
723,807
724,1128
725,1409
726,1387
727,904
728,856
729,1409
730,789
731,771
732,777
733,1387
734,1288
735,777
736,763
737,1387
738,870
739,1084
740,1385
741,1385
742,1383
743,1282
744,777
745,1362
746,791
747,777
748,798
749,1387
750,777
751,878
752,1387
753,784
754,1362
755,1385
756,1162
757,1388
758,791
759,1396
760,777
761,1233
762,1275
763,849
764,902
765,1387
766,814
767,915
768,1015
769,1152
770,1387
771,1387
772,1396
773,797
774,820
775,1396
776,777
777,1422
778,1387
779,777
780,818
781,840
782,805
783,896
784,1383
785,1383
786,990
787,1388
788,1405
789,808
790,1383
791,1174
792,1383
793,1387
794,1405
795,831
796,865
797,1385
798,1113
799,1144
800,851
801,1387
802,1031
803,878
804,935
805,1385
806,1362
807,1383
808,1383
809,854
810,1409
811,832
812,1383
813,878
814,1347
815,904
816,1385
817,819
818,1396
819,1233
820,837
821,1383
822,1233
823,1047
824,1383
825,1387
826,1396
827,1362
828,1396
829,880
830,1388
831,901
832,853
833,1422
834,988
835,1233
836,840
837,1385
838,1405
839,836
840,845
841,1388
842,1007
843,954
844,1055
845,1383
846,1151
847,934
848,865
849,1387
850,1383
851,878
852,1385
853,1233
854,1018
855,952
856,972
857,997
858,1436
859,1233
860,999
861,1035
862,1385
863,867
864,878
865,1092
866,1385
867,1385
868,983
869,1388
870,1405
871,1385
872,953
873,1387
874,878
875,1405
876,1308
877,954
878,1162
879,1405
880,1405
881,1383
882,970
883,1226
884,1105
885,1094
886,1122
887,960
888,1405
889,1383
890,1388
891,1246
892,1405
893,904
894,993
895,904
896,918
897,1437
898,1387
899,934
900,1387
901,1409
902,1388
903,954
904,1422
905,965
906,1405
907,1233
908,1383
909,1383
910,1082
911,1233
912,1385
913,1383
914,1383
915,1399
916,1388
917,1385
918,1233
919,1295
920,1383
921,1385
922,1396
923,1362
924,1387
925,1094
926,1143
927,1295
928,1094
929,1094
930,939
931,1295
932,1198
933,1385
934,1385
935,1385
936,1399
937,1253
938,1035
939,1094
940,1020
941,1438
942,1153
943,1387
944,1439
945,1383
946,1288
947,1129
948,1387
949,1303
950,1094
951,1233
952,966
953,1387
954,1383
955,1380
956,1288
957,1440
958,1157
959,1387
960,1385
961,1233
962,1383
963,1040
964,1002
965,1098
966,1362
967,1031
968,978
969,1000
970,1405
971,1134
972,1057
973,1388
974,1388
975,983
976,1352
977,1075
978,1385
979,1385
980,1383
981,993
982,993
983,1233
984,981
985,1383
986,1315
987,1405
988,1246
989,1383
990,1233
991,1388
992,1362
993,1198
994,1383
995,1429
996,1035
997,1409
998,1027
999,1081
1000,1252
1001,1094
1002,1405
1003,1383
1004,1405
1005,1409
1006,1052
1007,1440
1008,1295
1009,1177
1010,1085
1011,1364
1012,1075
1013,1199
1014,1383
1015,1387
1016,1188
1017,1199
1018,1364
1019,1385
1020,1094
1021,1383
1022,1085
1023,1047
1024,1387
1025,1132
1026,1027
1027,1026
1028,1098
1029,1387
1030,1148
1031,1409
1032,1303
1033,1385
1034,1387
1035,1421
1036,1399
1037,1198
1038,1106
1039,1081
1040,1288
1041,1442
1042,1383
1043,1295
1044,1211
1045,1387
1046,1387
1047,1422
1048,1288
1049,1090
1050,1405
1051,1387
1052,1396
1053,1078
1054,1399
1055,1383
1056,1093
1057,1405
1058,1383
1059,1383
1060,1385
1061,1396
1062,1385
1063,1443
1064,1405
1065,1399
1066,1385
1067,1406
1068,1388
1069,1090
1070,1233
1071,1387
1072,1406
1073,1190
1074,1362
1075,1099
1076,1383
1077,1288
1078,1406
1079,1388
1080,1399
1081,1364
1082,1385
1083,1387
1084,1383
1085,1405
1086,1383
1087,1288
1088,1362
1089,1233
1090,1444
1091,1422
1092,1215
1093,1396
1094,1405
1095,1295
1096,1387
1097,1383
1098,1094
1099,1445
1100,1409
1101,1385
1102,1383
1103,1288
1104,1153
1105,1405
1106,1446
1107,1405
1108,1288
1109,1194
1110,1127
1111,1447
1112,1383
1113,1383
1114,1183
1115,1383
1116,1387
1117,1383
1118,1388
1119,1387
1120,1399
1121,1429
1122,1351
1123,1388
1124,1387
1125,1288
1126,1388
1127,1204
1128,1255
1129,1233
1130,1383
1131,1386
1132,1385
1133,1272
1134,1315
1135,1448
1136,1137
1137,1409
1138,1406
1139,1449
1140,1233
1141,1187
1142,1385
1143,1287
1144,1383
1145,1385
1146,1396
1147,1191
1148,1364
1149,1450
1150,1233
1151,1311
1152,1405
1153,1364
1154,1387
1155,1385
1156,1208
1157,1383
1158,1217
1159,1387
1160,1287
1161,1289
1162,1387
1163,1157
1164,1385
1165,1217
1166,1383
1167,1383
1168,1387
1169,1342
1170,1354
1171,1451
1172,1383
1173,1399
1174,1387
1175,1432
1176,1270
1177,1385
1178,1432
1179,1388
1180,1385
1181,1210
1182,1396
1183,1233
1184,1406
1185,1232
1186,1405
1187,1405
1188,1406
1189,1396
1190,1452
1191,1399
1192,1431
1193,1362
1194,1295
1195,1385
1196,1405
1197,1285
1198,1409
1199,1386
1200,1339
1201,1406
1202,1405
1203,1409
1204,1334
1205,1386
1206,1240
1207,1339
1208,1270
1209,1233
1210,1268
1211,1405
1212,1385
1213,1396
1214,1233
1215,1295
1216,1429
1217,1387
1218,1385
1219,1387
1220,1375
1221,1233
1222,1260
1223,1315
1224,1396
1225,1430
1226,1277
1227,1354
1228,1385
1229,1428
1230,1371
1231,1383
1232,1345
1233,1387
1234,1239
1235,1233
1236,1240
1237,1387
1238,1387
1239,1383
1240,1405
1241,1301
1242,1427
1243,1426
1244,1284
1245,1288
1246,1410
1247,1385
1248,1425
1249,1258
1250,1362
1251,1363
1252,1303
1253,1362
1254,1424
1255,1385
1256,1261
1257,1423
1258,1396
1259,1290
1260,1364
1261,1314
1262,1387
1263,1385
1264,1386
1265,1325
1266,1422
1267,1283
1268,1295
1269,1405
1270,1345
1271,1383
1272,1396
1273,1295
1274,1387
1275,1385
1276,1421
1277,1420
1278,1312
1279,1409
1280,1388
1281,1316
1282,1386
1283,1385
1284,1295
1285,1383
1286,1284
1287,1383
1288,1397
1289,1409
1290,1385
1291,1387
1292,1419
1293,1309
1294,1397
1295,1405
1296,1342
1297,1295
1298,1350
1299,1376
1300,1344
1301,1418
1302,1359
1303,1385
1304,1405
1305,1387
1306,1385
1307,1396
1308,1405
1309,1405
1310,1387
1311,1387
1312,1417
1313,1405
1314,1405
1315,1388
1316,1388
1317,1385
1318,1416
1319,1383
1320,1405
1321,1396
1322,1381
1323,1415
1324,1387
1325,1385
1326,1405
1327,1414
1328,1413
1329,1396
1330,1412
1331,1372
1332,1383
1333,1396
1334,1383
1335,1383
1336,1383
1337,1385
1338,1387
1339,1387
1340,1383
1341,1372
1342,1411
1343,1409
1344,1408
1345,1350
1346,1406
1347,1410
1348,1387
1349,1407
1350,1403
1351,1397
1352,1387
1353,1359
1354,1385
1355,1404
1356,1385
1357,1385
1358,1396
1359,1383
1360,1399
1361,1365
1362,1398
1363,1401
1364,1397
1365,1400
1366,1402
1367,1387
1368,1396
1369,1395
1370,1394
1371,1385
1372,1393
1373,1392
1374,1386
1375,1391
1376,1385
1377,1387
1378,1388
1379,1389
1380,1390
1381,1385
1382,1384
1383,1385
1384,1385
1385,1385
1386,1385
1387,1385
1388,1385
1389,1385
1390,1385
1391,1385
1392,1385
1393,1385
1394,1385
1395,1385
1396,1385
1397,1385
1398,1385
1399,1385
1400,1385
1401,1385
1402,1385
1403,1385
1404,1385
1405,1385
1406,1385
1407,1385
1408,1385
1409,1385
1410,1385
1411,1385
1412,1385
1413,1385
1414,1385
1415,1385
1416,1385
1417,1385
1418,1385
1419,1385
1420,1385
1421,1385
1422,1385
1423,1385
1424,1385
1425,1385
1426,1385
1427,1385
1428,1385
1429,1385
1430,1385
1431,1385
1432,1385
1433,1385
1434,1385
1435,1385
1436,1385
1437,1385
1438,1385
1439,1385
1440,1385
1441,1385
1442,1385
1443,1385
1444,1385
1445,1385
1446,1385
1447,1385
1448,1385
1449,1385
1450,1385
1451,1385
1452,1385
0,1385
1,1385
2,1385
3,1385
4,1385
5,1385
6,1385
7,1385
8,1385
9,1385
10,1385
11,1385
12,1385
13,1385
14,1385
15,1385
16,1385
17,1385
18,1385
19,1385
20,1385
21,1385
22,1385
23,1385
24,1385
25,1385
26,1385
27,1385
28,1385
29,1385
30,1385
31,1385
32,1385
33,1385
34,1385
35,1385
36,1385
37,1385
38,1385
39,1385
40,1385
41,1385
42,1385
43,1385
44,1385
45,1385
46,1385
47,1385
48,1385
49,1385
50,1385
51,1385
52,1385
53,1385
54,1385
55,1385
56,1385
57,1385
58,1385
59,1385
60,1385
61,1385
62,1385
63,1385
64,1385
65,1385
66,1385
67,1385
68,1385
69,1385
70,1385
71,1385
72,1385
73,1385
74,1385
75,1385
76,1385
77,1385
78,1385
79,1385
80,1385
81,1385
82,1385
83,1385
84,1385
85,1385
86,1385
87,1385
88,1385
89,1385
90,1385
91,1385
92,1385
93,1385
94,1385
95,1385
96,1385
97,1385
98,1385
99,1385
100,1385
101,1385
102,1385
103,1385
104,1385
105,1385
106,1385
107,1385
108,1385
109,1385
110,1385
111,1385
112,1385
113,1385
114,1385
115,1385
116,1385
117,1385
118,1385
119,1385
120,1385
121,1385
122,1385
123,1385
124,1385
125,1385
126,1385
127,1385
128,1385
129,1385
130,1385
131,1385
132,1385
133,1385
134,1385
135,1385
136,1385
137,1385
138,1385
139,1385
140,1385
141,1385
142,1385
143,1385
144,1385
145,1385
146,1385
147,1385
148,1385
149,1385
150,1385
151,1385
152,1385
153,1385
154,1385
155,1385
156,1385
157,1385
158,1385
159,1385
160,1385
161,1385
162,1385
163,1385
164,1385
165,1385
166,1385
167,1385
168,1385
169,1385
170,1385
171,1385
172,1385
173,1385
174,1385
175,1385
176,1385
177,1385
178,1385
179,1385
180,1385
181,1385
182,1385
183,1385
184,1385
185,1385
186,1385
187,1385
188,1385
189,1385
190,1385
191,1385
192,1385
193,1385
194,1385
195,1385
196,1385
197,1385
198,1385
199,1385
200,1385
201,1385
202,1385
203,1385
204,1385
205,1385
206,1385
207,1385
208,1385
209,1385
210,1385
211,1385
212,1385
213,1385
214,1385
215,1385
216,1385
217,1385
218,1385
219,1385
220,1385
221,1385
222,1385
223,1385
224,1385
225,1385
226,1385
227,1385
228,1385
229,1385
230,1385
231,1385
232,1385
233,1385
234,1385
235,1385
236,1385
237,1385
238,1385
239,1385
240,1385
241,1385
242,1385
243,1385
244,1385
245,1385
246,1385
247,1385
248,1385
249,1385
250,1385
251,1385
252,1385
253,1385
254,1385
255,1385
256,1385
257,1385
258,1385
259,1385
260,1385
261,1385
262,1385
263,1385
264,1385
265,1385
266,1385
267,1385
268,1385
269,1385
270,1385
271,1385
272,1385
273,1385
274,1385
275,1385
276,1385
277,1385
278,1385
279,1385
280,1385
281,1385
282,1385
283,1385
284,1385
285,1385
286,1385
287,1385
288,1385
289,1385
290,1385
291,1385
292,1385
293,1385
294,1385
295,1385
296,1385
297,1385
298,1385
299,1385
300,1385
301,1385
302,1385
303,1385
304,1385
305,1385
306,1385
307,1385
308,1385
309,1385
310,1385
311,1385
312,1385
313,1385
314,1385
315,1385
316,1385
317,1385
318,1385
319,1385
320,1385
321,1385
322,1385
323,1385
324,1385
325,1385
326,1385
327,1385
328,1385
329,1385
330,1385
331,1385
332,1385
333,1385
334,1385
335,1385
336,1385
337,1385
338,1385
339,1385
340,1385
341,1385
342,1385
343,1385
344,1385
345,1385
346,1385
347,1385
348,1385
349,1385
350,1385
351,1385
352,1385
353,1385
354,1385
355,1385
356,1385
357,1385
358,1385
359,1385
360,1385
361,1385
362,1385
363,1385
364,1385
365,1385
366,1385
367,1385
368,1385
369,1385
370,1385
371,1385
372,1385
373,1385
374,1385
375,1385
376,1385
377,1385
378,1385
379,1385
380,1385
381,1385
382,1385
383,1385
384,1385
385,1385
386,1385
387,1385
388,1385
389,1385
390,1385
391,1385
392,1385
393,1385
394,1385
395,1385
396,1385
397,1385
398,1385
399,1385
400,1385
401,1385
402,1385
403,1385
404,1385
405,1385
406,1385
407,1385
408,1385
409,1385
410,1385
411,1385
412,1385
413,1385
414,1385
415,1385
416,1385
417,1385
418,1385
419,1385
420,1385
421,1385
422,1385
423,1385
424,1385
425,1385
426,1385
427,1385
428,1385
429,1385
430,1385
431,1385
432,1385
433,1385
434,1385
435,1385
436,1385
437,1385
438,1385
439,1385
440,1385
441,1385
442,1385
443,1385
444,1385
445,1385
446,1385
447,1385
448,1385
449,1385
450,1385
451,1385
452,1385
453,1385
454,1385
455,1385
456,1385
457,1385
458,1385
459,1385
460,1385
461,1385
462,1385
463,1385
464,1385
465,1385
466,1385
467,1385
468,1385
469,1385
470,1385
471,1385
472,1385
473,1385
474,1385
475,1385
476,1385
477,1385
478,1385
479,1385
480,1385
481,1385
482,1385
483,1385
484,1385
485,1385
486,1385
487,1385
488,1385
489,1385
490,1385
491,1385
492,1385
493,1385
494,1385
495,1385
496,1385
497,1385
498,1385
499,1385
500,1385
501,1385
502,1385
503,1385
504,1385
505,1385
506,1385
507,1385
508,1385
509,1385
510,1385
511,1385
512,1385
513,1385
514,1385
515,1385
516,1385
517,1385
518,1385
519,1385
520,1385
521,1385
522,1385
523,1385
524,1385
525,1385
526,1385
527,1385
528,1385
529,1385
530,1385
531,1385
532,1385
533,1385
534,1385
535,1385
536,1385
537,1385
538,1385
539,1385
540,1385
541,1385
542,1385
543,1385
544,1385
545,1385
546,1385
547,1385
548,1385
549,1385
550,1385
551,1385
552,1385
553,1385
554,1385
555,1385
556,1385
557,1385
558,1385
559,1385
560,1385
561,1385
562,1385
563,1385
564,1385
565,1385
566,1385
567,1385
568,1385
569,1385
570,1385
571,1385
572,1385
573,1385
574,1385
575,1385
576,1385
577,1385
578,1385
579,1385
580,1385
581,1385
582,1385
583,1385
584,1385
585,1385
586,1385
587,1385
588,1385
589,1385
590,1385
591,1385
592,1385
593,1385
594,1385
595,1385
596,1385
597,1385
598,1385
599,1385
600,1385
601,1385
602,1385
603,1385
604,1385
605,1385
606,1385
607,1385
608,1385
609,1385
610,1385
611,1385
612,1385
613,1385
614,1385
615,1385
616,1385
617,1385
618,1385
619,1385
620,1385
621,1385
622,1385
623,1385
624,1385
625,1385
626,1385
627,1385
628,1385
629,1385
630,1385
631,1385
632,1385
633,1385
634,1385
635,1385
636,1385
637,1385
638,1385
639,1385
640,1385
641,1385
642,1385
643,1385
644,1385
645,1385
646,1385
647,1385
648,1385
649,1385
650,1385
651,1385
652,1385
653,1385
654,1385
655,1385
656,1385
657,1385
658,1385
659,1385
660,1385
661,1385
662,1385
663,1385
664,1385
665,1385
666,1385
667,1385
668,1385
669,1385
670,1385
671,1385
672,1385
673,1385
674,1385
675,1385
676,1385
677,1385
678,1385
679,1385
680,1385
681,1385
682,1385
683,1385
684,1385
685,1385
686,1385
687,1385
688,1385
689,1385
690,1385
691,1385
692,1385
693,1385
694,1385
695,1385
696,1385
697,1385
698,1385
699,1385
700,1385
701,1385
702,1385
703,1385
704,1385
705,1385
706,1385
707,1385
708,1385
709,1385
710,1385
711,1385
712,1385
713,1385
714,1385
715,1385
716,1385
717,1385
718,1385
719,1385
720,1385
721,1385
722,1385
723,1385
724,1385
725,1385
726,1385
727,1385
728,1385
729,1385
730,1385
731,1385
732,1385
733,1385
734,1385
735,1385
736,1385
737,1385
738,1385
739,1385
740,1385
741,1385
742,1385
743,1385
744,1385
745,1385
746,1385
747,1385
748,1385
749,1385
750,1385
751,1385
752,1385
753,1385
754,1385
755,1385
756,1385
757,1385
758,1385
759,1385
760,1385
761,1385
762,1385
763,1385
764,1385
765,1385
766,1385
767,1385
768,1385
769,1385
770,1385
771,1385
772,1385
773,1385
774,1385
775,1385
776,1385
777,1385
778,1385
779,1385
780,1385
781,1385
782,1385
783,1385
784,1385
785,1385
786,1385
787,1385
788,1385
789,1385
790,1385
791,1385
792,1385
793,1385
794,1385
795,1385
796,1385
797,1385
798,1385
799,1385
800,1385
801,1385
802,1385
803,1385
804,1385
805,1385
806,1385
807,1385
808,1385
809,1385
810,1385
811,1385
812,1385
813,1385
814,1385
815,1385
816,1385
817,1385
818,1385
819,1385
820,1385
821,1385
822,1385
823,1385
824,1385
825,1385
826,1385
827,1385
828,1385
829,1385
830,1385
831,1385
832,1385
833,1385
834,1385
835,1385
836,1385
837,1385
838,1385
839,1385
840,1385
841,1385
842,1385
843,1385
844,1385
845,1385
846,1385
847,1385
848,1385
849,1385
850,1385
851,1385
852,1385
853,1385
854,1385
855,1385
856,1385
857,1385
858,1385
859,1385
860,1385
861,1385
862,1385
863,1385
864,1385
865,1385
866,1385
867,1385
868,1385
869,1385
870,1385
871,1385
872,1385
873,1385
874,1385
875,1385
876,1385
877,1385
878,1385
879,1385
880,1385
881,1385
882,1385
883,1385
884,1385
885,1385
886,1385
887,1385
888,1385
889,1385
890,1385
891,1385
892,1385
893,1385
894,1385
895,1385
896,1385
897,1385
898,1385
899,1385
900,1385
901,1385
902,1385
903,1385
904,1385
905,1385
906,1385
907,1385
908,1385
909,1385
910,1385
911,1385
912,1385
913,1385
914,1385
915,1385
916,1385
917,1385
918,1385
919,1385
920,1385
921,1385
922,1385
923,1385
924,1385
925,1385
926,1385
927,1385
928,1385
929,1385
930,1385
931,1385
932,1385
933,1385
934,1385
935,1385
936,1385
937,1385
938,1385
939,1385
940,1385
941,1385
942,1385
943,1385
944,1385
945,1385
946,1385
947,1385
948,1385
949,1385
950,1385
951,1385
952,1385
953,1385
954,1385
955,1385
956,1385
957,1385
958,1385
959,1385
960,1385
961,1385
962,1385
963,1385
964,1385
965,1385
966,1385
967,1385
968,1385
969,1385
970,1385
971,1385
972,1385
973,1385
974,1385
975,1385
976,1385
977,1385
978,1385
979,1385
980,1385
981,1385
982,1385
983,1385
984,1385
985,1385
986,1385
987,1385
988,1385
989,1385
990,1385
991,1385
992,1385
993,1385
994,1385
995,1385
996,1385
997,1385
998,1385
999,1385
1000,1385
1001,1385
1002,1385
1003,1385
1004,1385
1005,1385
1006,1385
1007,1385
1008,1385
1009,1385
1010,1385
1011,1385
1012,1385
1013,1385
1014,1385
1015,1385
1016,1385
1017,1385
1018,1385
1019,1385
1020,1385
1021,1385
1022,1385
1023,1385
1024,1385
1025,1385
1026,1385
1027,1385
1028,1385
1029,1385
1030,1385
1031,1385
1032,1385
1033,1385
1034,1385
1035,1385
1036,1385
1037,1385
1038,1385
1039,1385
1040,1385
1041,1385
1042,1385
1043,1385
1044,1385
1045,1385
1046,1385
1047,1385
1048,1385
1049,1385
1050,1385
1051,1385
1052,1385
1053,1385
1054,1385
1055,1385
1056,1385
1057,1385
1058,1385
1059,1385
1060,1385
1061,1385
1062,1385
1063,1385
1064,1385
1065,1385
1066,1385
1067,1385
1068,1385
1069,1385
1070,1385
1071,1385
1072,1385
1073,1385
1074,1385
1075,1385
1076,1385
1077,1385
1078,1385
1079,1385
1080,1385
1081,1385
1082,1385
1083,1385
1084,1385
1085,1385
1086,1385
1087,1385
1088,1385
1089,1385
1090,1385
1091,1385
1092,1385
1093,1385
1094,1385
1095,1385
1096,1385
1097,1385
1098,1385
1099,1385
1100,1385
1101,1385
1102,1385
1103,1385
1104,1385
1105,1385
1106,1385
1107,1385
1108,1385
1109,1385
1110,1385
1111,1385
1112,1385
1113,1385
1114,1385
1115,1385
1116,1385
1117,1385
1118,1385
1119,1385
1120,1385
1121,1385
1122,1385
1123,1385
1124,1385
1125,1385
1126,1385
1127,1385
1128,1385
1129,1385
1130,1385
1131,1385
1132,1385
1133,1385
1134,1385
1135,1385
1136,1385
1137,1385
1138,1385
1139,1385
1140,1385
1141,1385
1142,1385
1143,1385
1144,1385
1145,1385
1146,1385
1147,1385
1148,1385
1149,1385
1150,1385
1151,1385
1152,1385
1153,1385
1154,1385
1155,1385
1156,1385
1157,1385
1158,1385
1159,1385
1160,1385
1161,1385
1162,1385
1163,1385
1164,1385
1165,1385
1166,1385
1167,1385
1168,1385
1169,1385
1170,1385
1171,1385
1172,1385
1173,1385
1174,1385
1175,1385
1176,1385
1177,1385
1178,1385
1179,1385
1180,1385
1181,1385
1182,1385
1183,1385
1184,1385
1185,1385
1186,1385
1187,1385
1188,1385
1189,1385
1190,1385
1191,1385
1192,1385
1193,1385
1194,1385
1195,1385
1196,1385
1197,1385
1198,1385
1199,1385
1200,1385
1201,1385
1202,1385
1203,1385
1204,1385
1205,1385
1206,1385
1207,1385
1208,1385
1209,1385
1210,1385
1211,1385
1212,1385
1213,1385
1214,1385
1215,1385
1216,1385
1217,1385
1218,1385
1219,1385
1220,1385
1221,1385
1222,1385
1223,1385
1224,1385
1225,1385
1226,1385
1227,1385
1228,1385
1229,1385
1230,1385
1231,1385
1232,1385
1233,1385
1234,1385
1235,1385
1236,1385
1237,1385
1238,1385
1239,1385
1240,1385
1241,1385
1242,1385
1243,1385
1244,1385
1245,1385
1246,1385
1247,1385
1248,1385
1249,1385
1250,1385
1251,1385
1252,1385
1253,1385
1254,1385
1255,1385
1256,1385
1257,1385
1258,1385
1259,1385
1260,1385
1261,1385
1262,1385
1263,1385
1264,1385
1265,1385
1266,1385
1267,1385
1268,1385
1269,1385
1270,1385
1271,1385
1272,1385
1273,1385
1274,1385
1275,1385
1276,1385
1277,1385
1278,1385
1279,1385
1280,1385
1281,1385
1282,1385
1283,1385
1284,1385
1285,1385
1286,1385
1287,1385
1288,1385
1289,1385
1290,1385
1291,1385
1292,1385
1293,1385
1294,1385
